aa_eleicao;nm_pais;nm_regiao;sg_uf;nm_municipio;ds_tipo_deficiencia;qt_eleitor_apto;qt_eleitor_comp;qt_eleitor_abstencao
2022;Brasil;NORDESTE;PB;ITABAIANA;DEFICIÊNCIA DE LOCOMOÇÃO;44;30;14
2022;Brasil;NORDESTE;PB;ITABAIANA;DEFICIÊNCIA VISUAL;26;18;8
2022;Brasil;NORDESTE;PB;ITABAIANA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;25;1;24
2022;Brasil;NORDESTE;PB;ITABAIANA;OUTROS;47;32;15
2022;Brasil;NORDESTE;PB;ITAPORANGA;DEFICIÊNCIA AUDITIVA;8;6;2
2022;Brasil;NORDESTE;PB;ITAPORANGA;DEFICIÊNCIA DE LOCOMOÇÃO;20;12;8
2022;Brasil;NORDESTE;PB;ITAPORANGA;DEFICIÊNCIA VISUAL;13;5;8
2022;Brasil;NORDESTE;PB;ITAPORANGA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;PB;ITAPORANGA;OUTROS;24;14;10
2022;Brasil;NORDESTE;PB;ITAPOROROCA;DEFICIÊNCIA AUDITIVA;9;7;2
2022;Brasil;NORDESTE;PB;ITAPOROROCA;DEFICIÊNCIA DE LOCOMOÇÃO;26;22;4
2022;Brasil;NORDESTE;PB;ITAPOROROCA;DEFICIÊNCIA VISUAL;9;7;2
2022;Brasil;NORDESTE;PB;ITAPOROROCA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;PB;ITAPOROROCA;OUTROS;35;23;12
2022;Brasil;NORDESTE;PB;ITATUBA;DEFICIÊNCIA AUDITIVA;13;10;3
2022;Brasil;NORDESTE;PB;ITATUBA;DEFICIÊNCIA DE LOCOMOÇÃO;11;9;2
2022;Brasil;NORDESTE;PB;ITATUBA;DEFICIÊNCIA VISUAL;13;9;4
2022;Brasil;NORDESTE;PB;ITATUBA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;PB;ITATUBA;OUTROS;9;5;4
2022;Brasil;NORDESTE;PB;JACARAÚ;DEFICIÊNCIA AUDITIVA;9;6;3
2022;Brasil;NORDESTE;PB;JACARAÚ;DEFICIÊNCIA DE LOCOMOÇÃO;14;10;4
2022;Brasil;NORDESTE;PB;JACARAÚ;DEFICIÊNCIA VISUAL;22;12;10
2022;Brasil;NORDESTE;PB;JACARAÚ;OUTROS;29;20;9
2022;Brasil;NORDESTE;PB;JERICÓ;DEFICIÊNCIA AUDITIVA;4;4;0
2022;Brasil;NORDESTE;PB;JERICÓ;DEFICIÊNCIA DE LOCOMOÇÃO;14;10;4
2022;Brasil;NORDESTE;PB;JERICÓ;DEFICIÊNCIA VISUAL;7;6;1
2022;Brasil;NORDESTE;PB;JERICÓ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;PB;JERICÓ;OUTROS;12;10;2
2022;Brasil;NORDESTE;PB;JOCA CLAUDINO;DEFICIÊNCIA DE LOCOMOÇÃO;3;3;0
2022;Brasil;NORDESTE;PB;JOCA CLAUDINO;DEFICIÊNCIA VISUAL;2;1;1
2022;Brasil;NORDESTE;PB;JOCA CLAUDINO;OUTROS;1;1;0
2022;Brasil;NORDESTE;PB;JOÃO PESSOA;DEFICIÊNCIA AUDITIVA;583;467;116
2022;Brasil;NORDESTE;PB;JOÃO PESSOA;DEFICIÊNCIA DE LOCOMOÇÃO;1272;892;380
2022;Brasil;NORDESTE;PB;JOÃO PESSOA;DEFICIÊNCIA VISUAL;760;529;231
2022;Brasil;NORDESTE;PB;JOÃO PESSOA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;127;19;108
2022;Brasil;NORDESTE;PB;JOÃO PESSOA;OUTROS;1304;918;386
2022;Brasil;NORDESTE;PB;JUAREZ TÁVORA;DEFICIÊNCIA AUDITIVA;1;0;1
2022;Brasil;NORDESTE;PB;JUAREZ TÁVORA;DEFICIÊNCIA DE LOCOMOÇÃO;2;2;0
2022;Brasil;NORDESTE;PB;JUAREZ TÁVORA;DEFICIÊNCIA VISUAL;1;1;0
2022;Brasil;NORDESTE;PB;JUAREZ TÁVORA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;PB;JUAREZ TÁVORA;OUTROS;6;2;4
2022;Brasil;NORDESTE;PB;JUAZEIRINHO;DEFICIÊNCIA AUDITIVA;8;6;2
2022;Brasil;NORDESTE;PB;JUAZEIRINHO;DEFICIÊNCIA DE LOCOMOÇÃO;21;18;3
2022;Brasil;NORDESTE;PB;JUAZEIRINHO;DEFICIÊNCIA VISUAL;15;9;6
2022;Brasil;NORDESTE;PB;JUAZEIRINHO;OUTROS;29;19;10
2022;Brasil;NORDESTE;PB;JUNCO DO SERIDÓ;DEFICIÊNCIA AUDITIVA;6;5;1
2022;Brasil;NORDESTE;PB;JUNCO DO SERIDÓ;DEFICIÊNCIA DE LOCOMOÇÃO;23;17;6
2022;Brasil;NORDESTE;PB;JUNCO DO SERIDÓ;DEFICIÊNCIA VISUAL;8;3;5
2022;Brasil;NORDESTE;PB;JUNCO DO SERIDÓ;OUTROS;27;19;8
2022;Brasil;NORDESTE;PB;JURIPIRANGA;DEFICIÊNCIA AUDITIVA;5;4;1
2022;Brasil;NORDESTE;PB;JURIPIRANGA;DEFICIÊNCIA DE LOCOMOÇÃO;9;5;4
2022;Brasil;NORDESTE;PB;JURIPIRANGA;DEFICIÊNCIA VISUAL;12;6;6
2022;Brasil;NORDESTE;PB;JURIPIRANGA;OUTROS;17;11;6
2022;Brasil;NORDESTE;PB;JURU;DEFICIÊNCIA AUDITIVA;5;5;0
2022;Brasil;NORDESTE;PB;JURU;DEFICIÊNCIA DE LOCOMOÇÃO;31;24;7
2022;Brasil;NORDESTE;PB;JURU;DEFICIÊNCIA VISUAL;12;6;6
2022;Brasil;NORDESTE;PB;JURU;DIFICULDADE PARA O EXERCÍCIO DO VOTO;4;1;3
2022;Brasil;NORDESTE;PB;JURU;OUTROS;15;6;9
2022;Brasil;NORDESTE;PB;LAGOA;DEFICIÊNCIA AUDITIVA;3;2;1
2022;Brasil;NORDESTE;PB;LAGOA;DEFICIÊNCIA DE LOCOMOÇÃO;14;10;4
2022;Brasil;NORDESTE;PB;LAGOA;DEFICIÊNCIA VISUAL;7;4;3
2022;Brasil;NORDESTE;PB;LAGOA;OUTROS;3;3;0
2022;Brasil;NORDESTE;PB;LAGOA DE DENTRO;DEFICIÊNCIA AUDITIVA;5;4;1
2022;Brasil;NORDESTE;PB;LAGOA DE DENTRO;DEFICIÊNCIA DE LOCOMOÇÃO;5;3;2
2022;Brasil;NORDESTE;PB;LAGOA DE DENTRO;DEFICIÊNCIA VISUAL;3;2;1
2022;Brasil;NORDESTE;PB;LAGOA DE DENTRO;OUTROS;12;9;3
2022;Brasil;NORDESTE;PB;LAGOA SECA;DEFICIÊNCIA AUDITIVA;9;9;0
2022;Brasil;NORDESTE;PB;LAGOA SECA;DEFICIÊNCIA DE LOCOMOÇÃO;41;25;16
2022;Brasil;NORDESTE;PB;LAGOA SECA;DEFICIÊNCIA VISUAL;12;9;3
2022;Brasil;NORDESTE;PB;LAGOA SECA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;20;12;8
2022;Brasil;NORDESTE;PB;LAGOA SECA;OUTROS;36;25;11
2022;Brasil;NORDESTE;PB;LASTRO;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;PB;LASTRO;DEFICIÊNCIA DE LOCOMOÇÃO;2;1;1
2022;Brasil;NORDESTE;PB;LASTRO;DEFICIÊNCIA VISUAL;4;3;1
2022;Brasil;NORDESTE;PB;LASTRO;OUTROS;8;6;2
2022;Brasil;NORDESTE;PB;LIVRAMENTO;DEFICIÊNCIA AUDITIVA;3;2;1
2022;Brasil;NORDESTE;PB;LIVRAMENTO;DEFICIÊNCIA DE LOCOMOÇÃO;6;4;2
2022;Brasil;NORDESTE;PB;LIVRAMENTO;DEFICIÊNCIA VISUAL;5;3;2
2022;Brasil;NORDESTE;PB;LIVRAMENTO;OUTROS;9;7;2
2022;Brasil;NORDESTE;PB;LOGRADOURO;DEFICIÊNCIA DE LOCOMOÇÃO;2;1;1
2022;Brasil;NORDESTE;PB;LOGRADOURO;OUTROS;4;4;0
2022;Brasil;NORDESTE;PB;LUCENA;DEFICIÊNCIA AUDITIVA;8;5;3
2022;Brasil;NORDESTE;PB;LUCENA;DEFICIÊNCIA DE LOCOMOÇÃO;24;15;9
2022;Brasil;NORDESTE;PB;LUCENA;DEFICIÊNCIA VISUAL;28;15;13
2022;Brasil;NORDESTE;PB;LUCENA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;PB;LUCENA;OUTROS;30;19;11
2022;Brasil;NORDESTE;PB;MALTA;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;NORDESTE;PB;MALTA;DEFICIÊNCIA DE LOCOMOÇÃO;14;9;5
2022;Brasil;NORDESTE;PB;MALTA;DEFICIÊNCIA VISUAL;3;3;0
2022;Brasil;NORDESTE;PB;MALTA;OUTROS;6;4;2
2022;Brasil;NORDESTE;PB;MAMANGUAPE;DEFICIÊNCIA AUDITIVA;16;12;4
2022;Brasil;NORDESTE;PB;MAMANGUAPE;DEFICIÊNCIA DE LOCOMOÇÃO;33;22;11
2022;Brasil;NORDESTE;PB;MAMANGUAPE;DEFICIÊNCIA VISUAL;36;19;17
2022;Brasil;NORDESTE;PB;MAMANGUAPE;DIFICULDADE PARA O EXERCÍCIO DO VOTO;29;0;29
2022;Brasil;NORDESTE;PB;MAMANGUAPE;OUTROS;121;59;62
2022;Brasil;NORDESTE;PB;MANAÍRA;DEFICIÊNCIA AUDITIVA;3;3;0
2022;Brasil;NORDESTE;PB;MANAÍRA;DEFICIÊNCIA DE LOCOMOÇÃO;19;16;3
2022;Brasil;NORDESTE;PB;MANAÍRA;DEFICIÊNCIA VISUAL;8;4;4
2022;Brasil;NORDESTE;PB;MANAÍRA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;4;0;4
2022;Brasil;NORDESTE;PB;MANAÍRA;OUTROS;9;5;4
2022;Brasil;NORDESTE;PB;MARCAÇÃO;DEFICIÊNCIA AUDITIVA;5;4;1
2022;Brasil;NORDESTE;PB;MARCAÇÃO;DEFICIÊNCIA DE LOCOMOÇÃO;22;8;14
2022;Brasil;NORDESTE;PB;MARCAÇÃO;DEFICIÊNCIA VISUAL;12;5;7
2022;Brasil;NORDESTE;PB;MARCAÇÃO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;PB;MARCAÇÃO;OUTROS;19;13;6
2022;Brasil;NORDESTE;PB;MARI;DEFICIÊNCIA AUDITIVA;17;16;1
2022;Brasil;NORDESTE;PB;MARI;DEFICIÊNCIA DE LOCOMOÇÃO;30;26;4
2022;Brasil;NORDESTE;PB;MARI;DEFICIÊNCIA VISUAL;17;9;8
2022;Brasil;NORDESTE;PB;MARI;OUTROS;40;29;11
2022;Brasil;NORDESTE;PB;MARIZÓPOLIS;DEFICIÊNCIA AUDITIVA;7;6;1
2022;Brasil;NORDESTE;PB;MARIZÓPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;34;25;9
2022;Brasil;NORDESTE;PB;MARIZÓPOLIS;DEFICIÊNCIA VISUAL;31;24;7
2022;Brasil;NORDESTE;PB;MARIZÓPOLIS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;3;0;3
2022;Brasil;NORDESTE;PB;MARIZÓPOLIS;OUTROS;39;29;10
2022;Brasil;NORDESTE;PB;MASSARANDUBA;DEFICIÊNCIA AUDITIVA;10;10;0
2022;Brasil;NORDESTE;PB;MASSARANDUBA;DEFICIÊNCIA DE LOCOMOÇÃO;31;19;12
2022;Brasil;NORDESTE;PB;MASSARANDUBA;DEFICIÊNCIA VISUAL;14;9;5
2022;Brasil;NORDESTE;PB;MASSARANDUBA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;3;2;1
2022;Brasil;NORDESTE;PB;MASSARANDUBA;OUTROS;47;35;12
2022;Brasil;NORDESTE;PB;MATARACA;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;PB;MATARACA;DEFICIÊNCIA DE LOCOMOÇÃO;14;9;5
2022;Brasil;NORDESTE;PB;MATARACA;DEFICIÊNCIA VISUAL;13;9;4
2022;Brasil;NORDESTE;PB;MATARACA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;NORDESTE;PB;MATARACA;OUTROS;12;8;4
2022;Brasil;NORDESTE;PB;MATINHAS;DEFICIÊNCIA AUDITIVA;3;3;0
2022;Brasil;NORDESTE;PB;MATINHAS;DEFICIÊNCIA DE LOCOMOÇÃO;6;6;0
2022;Brasil;NORDESTE;PB;MATINHAS;DEFICIÊNCIA VISUAL;1;0;1
2022;Brasil;NORDESTE;PB;MATINHAS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;5;0;5
2022;Brasil;NORDESTE;PB;MATINHAS;OUTROS;5;3;2
2022;Brasil;NORDESTE;PB;MATO GROSSO;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;NORDESTE;PB;MATO GROSSO;DEFICIÊNCIA DE LOCOMOÇÃO;5;1;4
2022;Brasil;NORDESTE;PB;MATO GROSSO;DEFICIÊNCIA VISUAL;4;4;0
2022;Brasil;NORDESTE;PB;MATO GROSSO;OUTROS;3;3;0
2022;Brasil;NORDESTE;PB;MATURÉIA;DEFICIÊNCIA AUDITIVA;3;2;1
2022;Brasil;NORDESTE;PB;MATURÉIA;DEFICIÊNCIA DE LOCOMOÇÃO;2;0;2
2022;Brasil;NORDESTE;PB;MATURÉIA;DEFICIÊNCIA VISUAL;2;0;2
2022;Brasil;NORDESTE;PB;MATURÉIA;OUTROS;5;5;0
2022;Brasil;NORDESTE;PB;MOGEIRO;DEFICIÊNCIA AUDITIVA;9;9;0
2022;Brasil;NORDESTE;PB;MOGEIRO;DEFICIÊNCIA DE LOCOMOÇÃO;11;8;3
2022;Brasil;NORDESTE;PB;MOGEIRO;DEFICIÊNCIA VISUAL;9;6;3
2022;Brasil;NORDESTE;PB;MOGEIRO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;6;0;6
2022;Brasil;NORDESTE;PB;MOGEIRO;OUTROS;18;15;3
2022;Brasil;NORDESTE;PB;MONTADAS;DEFICIÊNCIA AUDITIVA;3;3;0
2022;Brasil;NORDESTE;PB;MONTADAS;DEFICIÊNCIA DE LOCOMOÇÃO;9;8;1
2022;Brasil;NORDESTE;PB;MONTADAS;DEFICIÊNCIA VISUAL;2;2;0
2022;Brasil;NORDESTE;PB;MONTADAS;OUTROS;9;6;3
2022;Brasil;NORDESTE;PB;MONTE HOREBE;DEFICIÊNCIA AUDITIVA;4;4;0
2022;Brasil;NORDESTE;PB;MONTE HOREBE;DEFICIÊNCIA DE LOCOMOÇÃO;8;4;4
2022;Brasil;NORDESTE;PB;MONTE HOREBE;DEFICIÊNCIA VISUAL;5;3;2
2022;Brasil;NORDESTE;PB;MONTE HOREBE;OUTROS;7;6;1
2022;Brasil;NORDESTE;PB;MONTEIRO;DEFICIÊNCIA AUDITIVA;19;13;6
2022;Brasil;NORDESTE;PB;MONTEIRO;DEFICIÊNCIA DE LOCOMOÇÃO;37;26;11
2022;Brasil;NORDESTE;PB;MONTEIRO;DEFICIÊNCIA VISUAL;29;19;10
2022;Brasil;NORDESTE;PB;MONTEIRO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;7;1;6
2022;Brasil;NORDESTE;PB;MONTEIRO;OUTROS;42;23;19
2022;Brasil;NORDESTE;PB;MULUNGU;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;PB;MULUNGU;DEFICIÊNCIA DE LOCOMOÇÃO;8;5;3
2022;Brasil;NORDESTE;PB;MULUNGU;OUTROS;4;3;1
2022;Brasil;NORDESTE;PB;MÃE D'ÁGUA;DEFICIÊNCIA AUDITIVA;2;1;1
2022;Brasil;NORDESTE;PB;MÃE D'ÁGUA;DEFICIÊNCIA DE LOCOMOÇÃO;4;3;1
2022;Brasil;NORDESTE;PB;MÃE D'ÁGUA;DEFICIÊNCIA VISUAL;9;3;6
2022;Brasil;NORDESTE;PB;MÃE D'ÁGUA;OUTROS;7;6;1
2022;Brasil;NORDESTE;PB;NATUBA;DEFICIÊNCIA DE LOCOMOÇÃO;2;1;1
2022;Brasil;NORDESTE;PB;NATUBA;DEFICIÊNCIA VISUAL;2;2;0
2022;Brasil;NORDESTE;PB;NATUBA;OUTROS;1;1;0
2022;Brasil;NORDESTE;PB;NAZAREZINHO;DEFICIÊNCIA AUDITIVA;3;2;1
2022;Brasil;NORDESTE;PB;NAZAREZINHO;DEFICIÊNCIA DE LOCOMOÇÃO;17;9;8
2022;Brasil;NORDESTE;PB;NAZAREZINHO;DEFICIÊNCIA VISUAL;6;4;2
2022;Brasil;NORDESTE;PB;NAZAREZINHO;OUTROS;44;27;17
2022;Brasil;NORDESTE;PB;NOVA FLORESTA;DEFICIÊNCIA AUDITIVA;5;3;2
2022;Brasil;NORDESTE;PB;NOVA FLORESTA;DEFICIÊNCIA DE LOCOMOÇÃO;9;8;1
2022;Brasil;NORDESTE;PB;NOVA FLORESTA;DEFICIÊNCIA VISUAL;11;9;2
2022;Brasil;NORDESTE;PB;NOVA FLORESTA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;6;0;6
2022;Brasil;NORDESTE;PB;NOVA FLORESTA;OUTROS;13;9;4
2022;Brasil;NORDESTE;PB;NOVA OLINDA;DEFICIÊNCIA DE LOCOMOÇÃO;2;2;0
2022;Brasil;NORDESTE;PB;NOVA OLINDA;DEFICIÊNCIA VISUAL;2;0;2
2022;Brasil;NORDESTE;PB;NOVA OLINDA;OUTROS;6;4;2
2022;Brasil;NORDESTE;PB;NOVA PALMEIRA;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;PB;NOVA PALMEIRA;DEFICIÊNCIA DE LOCOMOÇÃO;3;3;0
2022;Brasil;NORDESTE;PB;NOVA PALMEIRA;DEFICIÊNCIA VISUAL;3;3;0
2022;Brasil;NORDESTE;PB;NOVA PALMEIRA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;PB;NOVA PALMEIRA;OUTROS;6;5;1
2022;Brasil;NORDESTE;PB;OLHO D'ÁGUA;DEFICIÊNCIA AUDITIVA;4;3;1
2022;Brasil;NORDESTE;PB;OLHO D'ÁGUA;DEFICIÊNCIA DE LOCOMOÇÃO;4;3;1
2022;Brasil;NORDESTE;PB;OLHO D'ÁGUA;DEFICIÊNCIA VISUAL;2;2;0
2022;Brasil;NORDESTE;PB;OLHO D'ÁGUA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;1;0
2022;Brasil;NORDESTE;PB;OLHO D'ÁGUA;OUTROS;17;11;6
2022;Brasil;NORDESTE;PB;OLIVEDOS;DEFICIÊNCIA AUDITIVA;3;1;2
2022;Brasil;NORDESTE;PB;OLIVEDOS;DEFICIÊNCIA DE LOCOMOÇÃO;12;9;3
2022;Brasil;NORDESTE;PB;OLIVEDOS;DEFICIÊNCIA VISUAL;4;3;1
2022;Brasil;NORDESTE;PB;OLIVEDOS;OUTROS;5;3;2
2022;Brasil;NORDESTE;PB;OURO VELHO;DEFICIÊNCIA AUDITIVA;3;2;1
2022;Brasil;NORDESTE;PB;OURO VELHO;DEFICIÊNCIA DE LOCOMOÇÃO;1;0;1
2022;Brasil;NORDESTE;PB;OURO VELHO;DEFICIÊNCIA VISUAL;4;4;0
2022;Brasil;NORDESTE;PB;OURO VELHO;OUTROS;3;3;0
2022;Brasil;NORDESTE;PB;PARARI;DEFICIÊNCIA DE LOCOMOÇÃO;5;3;2
2022;Brasil;NORDESTE;PB;PARARI;DEFICIÊNCIA VISUAL;5;4;1
2022;Brasil;NORDESTE;PB;PARARI;OUTROS;2;1;1
2022;Brasil;NORDESTE;PB;PASSAGEM;DEFICIÊNCIA DE LOCOMOÇÃO;4;1;3
2022;Brasil;NORDESTE;PB;PASSAGEM;DEFICIÊNCIA VISUAL;1;0;1
2022;Brasil;NORDESTE;PB;PASSAGEM;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;PB;PASSAGEM;OUTROS;2;1;1
2022;Brasil;NORDESTE;PB;PATOS;DEFICIÊNCIA AUDITIVA;71;49;22
2022;Brasil;NORDESTE;PB;PATOS;DEFICIÊNCIA DE LOCOMOÇÃO;214;142;72
2022;Brasil;NORDESTE;PB;PATOS;DEFICIÊNCIA VISUAL;107;64;43
2022;Brasil;NORDESTE;PB;PATOS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;19;3;16
2022;Brasil;NORDESTE;PB;PATOS;OUTROS;227;160;67
2022;Brasil;NORDESTE;PB;PAULISTA;DEFICIÊNCIA AUDITIVA;5;3;2
2022;Brasil;NORDESTE;PB;PAULISTA;DEFICIÊNCIA DE LOCOMOÇÃO;16;13;3
2022;Brasil;NORDESTE;PB;PAULISTA;DEFICIÊNCIA VISUAL;6;5;1
2022;Brasil;NORDESTE;PB;PAULISTA;OUTROS;7;4;3
2022;Brasil;NORDESTE;PB;PEDRA BRANCA;DEFICIÊNCIA AUDITIVA;3;2;1
2022;Brasil;NORDESTE;PB;PEDRA BRANCA;DEFICIÊNCIA DE LOCOMOÇÃO;7;4;3
2022;Brasil;NORDESTE;PB;PEDRA BRANCA;DEFICIÊNCIA VISUAL;5;4;1
2022;Brasil;NORDESTE;PB;PEDRA BRANCA;OUTROS;15;12;3
2022;Brasil;NORDESTE;PB;PEDRA LAVRADA;DEFICIÊNCIA DE LOCOMOÇÃO;12;7;5
2022;Brasil;NORDESTE;PB;PEDRA LAVRADA;DEFICIÊNCIA VISUAL;6;5;1
2022;Brasil;NORDESTE;PB;PEDRA LAVRADA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;1;1
2022;Brasil;NORDESTE;PB;PEDRA LAVRADA;OUTROS;5;4;1
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;DEFICIÊNCIA AUDITIVA;5;4;1
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;DEFICIÊNCIA DE LOCOMOÇÃO;41;25;16
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;DEFICIÊNCIA VISUAL;32;18;14
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;1;1
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;OUTROS;69;43;26
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;DEFICIÊNCIA AUDITIVA;5;4;1
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;DEFICIÊNCIA DE LOCOMOÇÃO;3;1;2
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;DEFICIÊNCIA VISUAL;7;6;1
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;OUTROS;14;11;3
2022;Brasil;NORDESTE;PB;PIANCÓ;DEFICIÊNCIA AUDITIVA;6;3;3
2022;Brasil;NORDESTE;PB;PIANCÓ;DEFICIÊNCIA DE LOCOMOÇÃO;50;16;34
2022;Brasil;NORDESTE;PB;PIANCÓ;DEFICIÊNCIA VISUAL;72;36;36
2022;Brasil;NORDESTE;PB;PIANCÓ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;NORDESTE;PB;PIANCÓ;OUTROS;71;32;39
2022;Brasil;NORDESTE;PB;PICUÍ;DEFICIÊNCIA AUDITIVA;5;4;1
2022;Brasil;NORDESTE;PB;PICUÍ;DEFICIÊNCIA DE LOCOMOÇÃO;78;44;34
2022;Brasil;NORDESTE;PB;PICUÍ;DEFICIÊNCIA VISUAL;15;10;5
2022;Brasil;NORDESTE;PB;PICUÍ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;NORDESTE;PB;PICUÍ;OUTROS;22;17;5
2022;Brasil;NORDESTE;PB;PILAR;DEFICIÊNCIA AUDITIVA;6;5;1
2022;Brasil;NORDESTE;PB;PILAR;DEFICIÊNCIA DE LOCOMOÇÃO;30;17;13
2022;Brasil;NORDESTE;PB;PILAR;DEFICIÊNCIA VISUAL;14;10;4
2022;Brasil;NORDESTE;PB;PILAR;DIFICULDADE PARA O EXERCÍCIO DO VOTO;72;2;70
2022;Brasil;NORDESTE;PB;PILAR;OUTROS;23;14;9
2022;Brasil;NORDESTE;PB;PILÕES;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;NORDESTE;PB;PILÕES;DEFICIÊNCIA DE LOCOMOÇÃO;5;4;1
2022;Brasil;NORDESTE;PB;PILÕES;DEFICIÊNCIA VISUAL;1;1;0
2022;Brasil;NORDESTE;PB;PILÕES;DIFICULDADE PARA O EXERCÍCIO DO VOTO;8;1;7
2022;Brasil;NORDESTE;PB;PILÕES;OUTROS;8;7;1
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;DEFICIÊNCIA DE LOCOMOÇÃO;2;2;0
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;DEFICIÊNCIA VISUAL;5;3;2
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;3;0;3
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;OUTROS;4;3;1
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;DEFICIÊNCIA DE LOCOMOÇÃO;6;3;3
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;DEFICIÊNCIA VISUAL;5;4;1
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;OUTROS;7;4;3
2022;Brasil;NORDESTE;PB;PITIMBU;DEFICIÊNCIA AUDITIVA;10;6;4
2022;Brasil;NORDESTE;PB;PITIMBU;DEFICIÊNCIA DE LOCOMOÇÃO;25;14;11
2022;Brasil;NORDESTE;PB;PITIMBU;DEFICIÊNCIA VISUAL;13;7;6
2022;Brasil;NORDESTE;PB;PITIMBU;OUTROS;18;13;5
2022;Brasil;NORDESTE;PB;POCINHOS;DEFICIÊNCIA AUDITIVA;5;4;1
2022;Brasil;NORDESTE;PB;POCINHOS;DEFICIÊNCIA DE LOCOMOÇÃO;10;4;6
2022;Brasil;NORDESTE;PB;POCINHOS;DEFICIÊNCIA VISUAL;10;4;6
2022;Brasil;NORDESTE;PB;POCINHOS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;9;3;6
2022;Brasil;NORDESTE;PB;POCINHOS;OUTROS;21;10;11
2022;Brasil;NORDESTE;PB;POMBAL;DEFICIÊNCIA AUDITIVA;20;14;6
2022;Brasil;NORDESTE;PB;POMBAL;DEFICIÊNCIA DE LOCOMOÇÃO;51;26;25
2022;Brasil;NORDESTE;PB;POMBAL;DEFICIÊNCIA VISUAL;24;11;13
2022;Brasil;NORDESTE;PB;POMBAL;DIFICULDADE PARA O EXERCÍCIO DO VOTO;4;1;3
2022;Brasil;NORDESTE;PB;POMBAL;OUTROS;50;34;16
2022;Brasil;NORDESTE;PB;POÇO DANTAS;DEFICIÊNCIA AUDITIVA;3;3;0
2022;Brasil;NORDESTE;PB;POÇO DANTAS;DEFICIÊNCIA DE LOCOMOÇÃO;2;0;2
2022;Brasil;NORDESTE;PB;POÇO DANTAS;DEFICIÊNCIA VISUAL;2;2;0
