cd_municipio;nm_municipio;nr_turno;qt_secoes_agregadas;qt_aptos_tot;qt_comparecimento;qt_votos_nom_validos;qt_votos_brancos;qt_total_vt_leg_validos;qt_total_votos_anulados;qt_votos_validos;qt_votos;qt_total_votos_nulos
27022;PARICONHA;1;1;9064;6710;6510;48;0;0;6510;6710;152
27030;ANADIA;1;0;12661;9025;8593;142;0;0;8593;9025;290
27049;ESTRELA DE ALAGOAS;1;0;12013;8265;7878;85;0;0;7878;8265;302
27057;ARAPIRACA;1;22;150978;122153;116927;2015;0;0;116927;122153;3211
27065;JEQUIÁ DA PRAIA;1;2;7943;6333;6123;75;0;0;6123;6333;135
27073;ATALAIA;1;0;31343;23651;22604;373;0;0;22604;23651;674
27081;CAMPESTRE;1;0;5668;4194;4044;44;0;0;4044;4194;106
27090;BARRA DE SANTO ANTÔNIO;1;1;12527;9717;9283;149;0;0;9283;9717;285
27111;BARRA DE SÃO MIGUEL;1;1;7322;6127;5905;74;0;0;5905;6127;148
27138;BATALHA;1;0;13062;9924;9597;109;0;0;9597;9924;218
27154;BELÉM;1;2;4979;3660;3488;69;0;0;3488;3660;103
27170;BELO MONTE;1;0;6026;4640;4461;43;0;0;4461;4640;136
27197;BOCA DA MATA;1;0;19575;14168;13532;244;0;0;13532;14168;392
27219;BRANQUINHA;1;0;9106;6376;6123;89;0;0;6123;6376;164
27235;CACIMBINHAS;1;0;8451;6186;5955;57;0;0;5955;6186;174
27251;CAJUEIRO;1;0;14551;10506;10006;175;0;0;10006;10506;325
27278;CAMPO ALEGRE;1;0;25817;18881;18067;234;0;0;18067;18881;580
27294;CAMPO GRANDE;1;0;8938;6869;6562;108;0;0;6562;6869;199
27316;CANAPI;1;0;13628;9667;9304;73;0;0;9304;9667;290
27332;CAPELA;1;0;12940;9929;9481;130;0;0;9481;9929;318
27359;CARNEIROS;1;0;6960;5231;5041;48;0;0;5041;5231;142
27375;CHÃ PRETA;1;0;6090;4611;4373;57;0;0;4373;4611;181
27391;COITÉ DO NÓIA;1;0;8896;6896;6613;64;0;0;6613;6896;219
27413;COLÔNIA LEOPOLDINA;1;0;14846;10814;10290;160;0;0;10290;10814;364
27430;COQUEIRO SECO;1;0;5013;4205;3959;101;0;0;3959;4205;145
27456;CORURIPE;1;0;40159;30459;28689;641;0;0;28689;30459;1129
27472;DELMIRO GOUVEIA;1;16;39014;29547;28603;291;0;0;28603;29547;653
27499;DOIS RIACHOS;1;0;9302;6747;6543;53;0;0;6543;6747;151
27510;FEIRA GRANDE;1;1;17898;13970;13409;182;0;0;13409;13970;379
27537;FELIZ DESERTO;1;0;3524;2576;2444;41;0;0;2444;2576;91
27553;FLEXEIRAS;1;0;8681;6455;6099;117;0;0;6099;6455;239
27570;GIRAU DO PONCIANO;1;0;27387;20290;19488;268;0;0;19488;20290;534
27596;IBATEGUARA;1;0;11369;8337;7922;162;0;0;7922;8337;253
27618;IGACI;1;3;20103;14445;13778;217;0;0;13778;14445;450
27634;IGREJA NOVA;1;0;17553;13517;12847;276;0;0;12847;13517;394
27650;INHAPI;1;0;13271;9457;9046;115;0;0;9046;9457;296
27677;JACARÉ DOS HOMENS;1;0;4908;3727;3633;25;0;0;3633;3727;69
27693;JACUÍPE;1;0;5684;4413;4237;51;0;0;4237;4413;125
27715;JAPARATINGA;1;0;7169;5718;5455;110;0;0;5455;5718;153
27731;JARAMATAIA;1;0;4981;3917;3759;30;0;0;3759;3917;128
27758;JOAQUIM GOMES;1;0;14325;10876;10324;140;0;0;10324;10876;412
27774;JUNDIÁ;1;0;4469;3300;3158;43;0;0;3158;3300;99
27790;JUNQUEIRO;1;14;19815;14962;14246;235;0;0;14246;14962;481
27812;LAGOA DA CANOA;1;0;15094;11932;11435;178;0;0;11435;11932;319
27839;LIMOEIRO DE ANADIA;1;1;19048;14817;14158;208;0;0;14158;14817;451
27855;MACEIÓ;1;66;629586;509450;484075;9383;0;0;484075;509450;15992
27871;MAJOR ISIDORO;1;2;15240;11360;10919;133;0;0;10919;11360;308
27898;MARAGOGI;1;3;22521;17567;16735;341;0;0;16735;17567;491
27910;MARAVILHA;1;0;8130;5956;5647;79;0;0;5647;5956;230
27936;MARECHAL DEODORO;1;0;40917;33141;31641;575;0;0;31641;33141;925
27952;MARIBONDO;1;0;10337;8137;7773;97;0;0;7773;8137;267
27979;MAR VERMELHO;1;0;3536;2913;2806;39;0;0;2806;2913;68
27995;MATA GRANDE;1;2;17706;12396;11801;111;0;0;11801;12396;484
28010;MATRIZ DE CAMARAGIBE;1;0;18503;13633;13026;229;0;0;13026;13633;378
28037;MESSIAS;1;1;13597;10514;10005;186;0;0;10005;10514;323
28053;MINADOR DO NEGRÃO;1;0;4910;3717;3543;35;0;0;3543;3717;139
28070;MONTEIRÓPOLIS;1;0;5976;4327;4167;46;0;0;4167;4327;114
28096;MURICI;1;0;20070;15205;14390;377;0;0;14390;15205;438
28118;NOVO LINO;1;0;9856;7293;6961;118;0;0;6961;7293;214
28134;OLHO D'ÁGUA DAS FLORES;1;0;16002;12035;11588;135;0;0;11588;12035;312
28150;OLHO D'ÁGUA DO CASADO;1;0;7445;5496;5320;48;0;0;5320;5496;128
28177;OLHO D'ÁGUA GRANDE;1;0;4824;3600;3444;46;0;0;3444;3600;110
28193;OLIVENÇA;1;3;9628;7341;7075;53;0;0;7075;7341;213
28215;OURO BRANCO;1;0;9231;7165;6959;58;0;0;6959;7165;148
28231;PALESTINA;1;0;4736;3433;3303;40;0;0;3303;3433;90
28258;PALMEIRA DOS ÍNDIOS;1;0;52606;41421;39379;701;0;0;39379;41421;1341
28274;PÃO DE AÇÚCAR;1;8;18759;14122;13632;156;0;0;13632;14122;334
28290;PASSO DE CAMARAGIBE;1;0;11919;9427;8980;177;0;0;8980;9427;270
28312;PAULO JACINTO;1;0;6256;4934;4712;66;0;0;4712;4934;156
28339;PENEDO;1;2;42057;31554;30365;430;0;0;30365;31554;759
28355;PIAÇABUÇU;1;0;13553;10371;9994;115;0;0;9994;10371;262
28371;PILAR;1;1;27252;21562;20519;411;0;0;20519;21562;632
28398;PINDOBA;1;0;2675;2150;2045;18;0;0;2045;2150;87
28410;PIRANHAS;1;4;18870;13947;13414;119;0;0;13414;13947;414
28436;POÇO DAS TRINCHEIRAS;1;0;10466;7954;7683;76;0;0;7683;7954;195
28452;PORTO CALVO;1;3;20913;15817;15152;272;0;0;15152;15817;393
28479;PORTO DE PEDRAS;1;0;7049;5599;5366;89;0;0;5366;5599;144
28495;PORTO REAL DO COLÉGIO;1;1;16135;12687;12234;188;0;0;12234;12687;265
28517;QUEBRANGULO;1;0;10030;7639;7323;101;0;0;7323;7639;215
28533;RIO LARGO;1;7;62220;50946;48489;1140;0;0;48489;50946;1317
28550;ROTEIRO;1;1;5570;4254;4040;63;0;0;4040;4254;151
28576;SANTA LUZIA DO NORTE;1;1;6090;5075;4861;74;0;0;4861;5075;140
28592;SANTANA DO IPANEMA;1;0;32048;25106;24173;289;0;0;24173;25106;644
28614;SANTANA DO MUNDAÚ;1;0;8998;6683;6392;100;0;0;6392;6683;191
28630;SÃO BRÁS;1;3;6675;5229;5058;79;0;0;5058;5229;92
28657;SÃO JOSÉ DA LAJE;1;0;17350;12900;12263;208;0;0;12263;12900;429
28673;SÃO JOSÉ DA TAPERA;1;1;21622;15404;14694;181;0;0;14694;15404;529
28690;SÃO LUÍS DO QUITUNDE;1;1;23462;17167;16318;365;0;0;16318;17167;484
28711;SÃO MIGUEL DOS CAMPOS;1;0;42471;33234;31726;489;0;0;31726;33234;1019
28738;SÃO MIGUEL DOS MILAGRES;1;0;7367;5734;5457;105;0;0;5457;5734;172
28754;SÃO SEBASTIÃO;1;0;25941;19612;18737;359;0;0;18737;19612;516
28770;SATUBA;1;0;12488;10447;10028;165;0;0;10028;10447;254
28797;TANQUE D'ARCA;1;0;5492;3997;3800;59;0;0;3800;3997;138
28819;TAQUARANA;1;0;14156;10618;10065;153;0;0;10065;10618;400
28835;TRAIPU;1;8;18319;13555;13029;121;0;0;13029;13555;405
28851;UNIÃO DOS PALMARES;1;4;46246;34459;33038;467;0;0;33038;34459;954
28878;VIÇOSA;1;0;20273;15777;15043;284;0;0;15043;15777;450
28894;CRAÍBAS;1;0;19310;15351;14721;210;0;0;14721;15351;420
28916;SENADOR RUI PALMEIRA;1;0;9297;6729;6512;70;0;0;6512;6729;147
28932;TEOTÔNIO VILELA;1;8;30656;21640;20506;391;0;0;20506;21640;743
29173;KATMANDU;1;0;33;15;15;0;0;0;15;15;0
29254;ABIDJÃ;1;0;77;47;46;1;0;0;46;47;0
29262;ABU DHABI;1;4;2248;979;955;12;0;0;955;979;12
29270;ACCRA;1;0;53;22;22;0;0;0;22;22;0
29289;AMÃ;1;2;1036;582;552;16;0;0;552;582;14
29297;ANCARA;1;0;58;27;27;0;0;0;27;27;0
29300;ARGEL;1;0;24;0;0;0;0;0;0;0;0
29319;ARTIGAS;1;1;686;425;412;9;0;0;412;425;4
29327;ASSUNÇÃO;1;5;2241;1188;1143;29;0;0;1143;1188;16
29335;ATENAS;1;1;1063;448;437;6;0;0;437;448;5
29343;BANGKOK;1;2;220;109;105;2;0;0;105;109;2
29351;BARCELONA;1;14;10879;4500;4373;72;0;0;4373;4500;55
29360;BEIRUTE;1;9;6340;2968;2850;64;0;0;2850;2968;54
29378;BELGRADO;1;1;98;51;49;0;0;0;49;51;2
29386;BERLIM;1;20;12621;7306;7179;45;0;0;7179;7306;82
29394;BISSAU;1;0;78;44;44;0;0;0;44;44;0
29408;BOGOTÁ;1;7;1562;723;691;28;0;0;691;723;4
29416;BOSTON;1;53;37105;13456;12943;129;0;0;12943;13456;384
29424;BRIDGETOWN;1;0;11;0;0;0;0;0;0;0;0
29432;BRUXELAS;1;8;6422;3764;3646;63;0;0;3646;3764;55
29440;BUCARESTE;1;0;108;55;54;0;0;0;54;55;1
29459;BUDAPESTE;1;1;813;618;607;4;0;0;607;618;7
29467;BUENOS AIRES;1;15;11515;6946;6812;71;0;0;6812;6946;63
29475;CAIENA;1;7;3481;1443;1371;38;0;0;1371;1443;34
29483;CAIRO;1;0;152;73;70;0;0;0;70;73;3
29491;CAMBERRA;1;9;4607;2046;1964;42;0;0;1964;2046;40
29505;CARACAS;1;3;1242;5;0;0;0;0;0;5;5
29513;CHICAGO;1;23;10285;2884;2811;31;0;0;2811;2884;42
29521;CHUY;1;0;28;0;0;0;0;0;0;0;0
29530;CIDADE DO CABO;1;0;303;167;155;7;0;0;155;167;5
29548;SINGAPURA;1;2;808;408;390;12;0;0;390;408;6
29556;CIUDAD DEL ESTE;1;7;4622;2931;2875;25;0;0;2875;2931;31
29564;CIUDAD GUAYANA;1;0;75;0;0;0;0;0;0;0;0
29572;COCHABAMBA;1;1;418;261;258;1;0;0;258;261;2
29580;CONCEPCIÓN;1;0;70;38;38;0;0;0;38;38;0
29599;COPENHAGUE;1;7;2299;1255;1222;16;0;0;1222;1255;17
29602;CÓRDOBA;1;2;883;350;338;5;0;0;338;350;7
29610;DACAR;1;1;105;55;55;0;0;0;55;55;0
29637;DAMASCO;1;0;200;0;0;0;0;0;0;0;0
29645;DÍLI;1;0;90;65;65;0;0;0;65;65;0
29653;DOHA;1;1;665;371;360;5;0;0;360;371;6
29661;DUBLIN;1;24;11930;7673;7594;25;0;0;7594;7673;54
29670;ENCARNACIÓN;1;0;235;132;131;1;0;0;131;132;0
29688;ESTOCOLMO;1;7;4322;2496;2433;40;0;0;2433;2496;23
29696;FRANKFURT;1;21;11523;5051;4904;77;0;0;4904;5051;70
29700;GENEBRA;1;14;10517;4643;4493;86;0;0;4493;4643;64
29718;GEORGETOWN;1;0;217;73;70;3;0;0;70;73;0
29742;HAMAMATSU;1;16;12177;5975;5599;219;0;0;5599;5975;157
29750;HANÓI;1;0;50;20;20;0;0;0;20;20;0
29769;HARARE;1;0;6;0;0;0;0;0;0;0;0
29777;HAVANA;1;0;87;31;31;0;0;0;31;31;0
29785;HELSINQUE;1;2;1016;650;625;19;0;0;625;650;6
29793;HONG KONG;1;2;595;193;178;10;0;0;178;193;5
29807;HOUSTON;1;24;13775;4216;4127;49;0;0;4127;4216;40
29815;IAUNDÊ;1;0;18;0;0;0;0;0;0;0;0
29823;IQUITOS;1;0;17;0;0;0;0;0;0;0;0
29831;ISLAMABADE;1;0;16;0;0;0;0;0;0;0;0
29840;JACARTA;1;7;157;50;50;0;0;0;50;50;0
29858;KIEV;1;0;48;0;0;0;0;0;0;0;0
29874;KINSHASA;1;0;33;17;17;0;0;0;17;17;0
29882;KUAITE;1;0;82;45;43;0;0;0;43;45;2
29890;KUALA LUMPUR;1;1;119;58;57;1;0;0;57;58;0
29904;LA PAZ;1;0;390;218;203;7;0;0;203;218;8
29912;LAGOS;1;2;70;28;28;0;0;0;28;28;0
29939;LIBREVILLE;1;0;20;0;0;0;0;0;0;0;0
29947;LIMA;1;13;1533;807;788;5;0;0;788;807;14
29955;LISBOA;1;60;45162;20266;19770;246;0;0;19770;20266;250
29963;LOMÉ;1;0;4;0;0;0;0;0;0;0;0
29971;LONDRES;1;46;34407;15103;14796;143;0;0;14796;15103;164
29980;LOS ANGELES;1;26;11172;4026;3938;43;0;0;3938;4026;45
29998;LUANDA;1;1;575;246;236;1;0;0;236;246;9
30007;LUÍS EDUARDO MAGALHÃES;1;5;69834;55082;53580;574;0;0;53580;55082;928
30015;FERNANDO DE NORONHA;1;0;3299;2300;2174;42;0;0;2174;2300;84
30031;BARAÚNA;1;3;20554;16868;16248;209;0;0;16248;16868;411
30058;EUNÁPOLIS;1;28;81550;63475;60666;784;0;0;60666;63475;2025
30066;MADRI;1;27;19827;5708;5437;129;0;0;5437;5708;142
30074;MANÁGUA;1;0;132;86;79;3;0;0;79;86;4
30082;MANILA;1;2;192;63;63;0;0;0;63;63;0
30090;MAPUTO;1;1;665;309;291;9;0;0;291;309;9
30104;MEXICO;1;11;3939;1424;1389;14;0;0;1389;1424;21
30112;MIAMI;1;57;40095;15978;15732;120;0;0;15732;15978;126
30120;MILÃO;1;33;20013;6427;6226;105;0;0;6226;6427;96
30147;MONTEVIDÉU;1;3;2391;1399;1290;75;0;0;1290;1399;34
30155;MONTREAL;1;16;9438;5926;5722;82;0;0;5722;5926;122
30163;MOSCOU;1;0;221;85;84;0;0;0;84;85;1
30171;MUMBAI;1;0;55;14;12;2;0;0;12;14;0
30180;MUNIQUE;1;31;11836;5149;5018;52;0;0;5018;5149;79
30198;NAGÓIA;1;49;35578;15080;14156;569;0;0;14156;15080;355
30201;NAIRÓBI;1;3;108;51;51;0;0;0;51;51;0
30210;NOVA DELHI;1;3;102;41;41;0;0;0;41;41;0
30228;NOVA YORK;1;39;27870;11290;10997;154;0;0;10997;11290;139
30244;OSLO;1;9;1732;851;830;9;0;0;830;851;12
30252;OTTAWA;1;4;1850;1161;1109;24;0;0;1109;1161;28
30260;PANAMA;1;2;1320;696;678;11;0;0;678;696;7
30279;PARAMARIBO;1;4;1302;491;471;11;0;0;471;491;9
30287;PARIS;1;28;22562;10229;10063;95;0;0;10063;10229;71
30295;PASO LOS LIBRES;1;0;18;0;0;0;0;0;0;0;0
30309;PEDRO JUAN CABALLERO;1;1;625;376;350;14;0;0;350;376;12
30317;PEQUIM;1;0;280;81;76;4;0;0;76;81;1
30325;PORT OF SPAIN;1;0;116;35;34;1;0;0;34;35;0
30333;PORTO PRÍNCIPE;1;0;44;7;7;0;0;0;7;7;0
30341;PORTO;1;38;30014;15029;14618;223;0;0;14618;15029;188
30350;PRAGA;1;1;572;382;367;7;0;0;367;382;8
30368;PRAIA;1;0;103;67;65;1;0;0;65;67;1
30376;PRETÓRIA;1;3;710;311;303;4;0;0;303;311;4
30392;QUITO;1;9;1005;393;383;4;0;0;383;393;6
30406;RABAT;1;0;102;53;53;0;0;0;53;53;0
30414;RAMALLAH;1;2;1419;716;698;8;0;0;698;716;10
30422;RIADE;1;0;181;55;54;1;0;0;54;55;0
30430;RIO BRANCO;1;1;47;26;23;1;0;0;23;26;2
30449;ROMA;1;31;12945;4317;4189;69;0;0;4189;4317;59
30457;AMSTERDÃ;1;14;10044;5879;5770;45;0;0;5770;5879;64
30465;SALTO DEL GUAIRÁ;1;2;777;579;575;3;0;0;575;579;1
30473;SANTA CRUZ DE LA SIERRA;1;5;2324;1294;1270;8;0;0;1270;1294;16
30481;SANTIAGO;1;5;3280;2039;1937;43;0;0;1937;2039;59
30490;SÃO DOMINGOS;1;1;410;214;209;3;0;0;209;214;2
30503;SÃO FRANCISCO;1;19;11678;4103;4030;42;0;0;4030;4103;31
30511;SÃO JOSÉ;1;1;654;380;367;7;0;0;367;380;6
30520;SÃO SALVADOR;1;0;142;77;74;1;0;0;74;77;2
30538;SEUL;1;0;376;216;207;6;0;0;207;216;3
30546;SÓFIA;1;0;55;35;33;0;0;0;33;35;2
30562;SYDNEY;1;15;10749;4548;4388;88;0;0;4388;4548;72
30570;TAIPÉ;1;1;607;238;223;7;0;0;223;238;8
30597;TEERÃ;1;0;39;18;17;0;0;0;17;18;1
30600;TEGUCIGALPA;1;0;196;89;88;1;0;0;88;89;0
30619;TEL AVIV;1;4;2852;729;696;16;0;0;696;729;17
30627;TÓQUIO;1;49;28688;13025;12105;584;0;0;12105;13025;336
30635;TORONTO;1;23;17712;9469;9222;93;0;0;9222;9469;154
30651;CANTÃO;1;0;380;95;87;3;0;0;87;95;5
30660;IUIU;1;2;8856;6764;6507;67;0;0;6507;6764;190
30669;GABORONE;1;0;7;0;0;0;0;0;0;0;0
30678;JABORANDI;1;0;9111;7205;6890;73;0;0;6890;7205;242
30686;TRÍPOLI;1;0;17;0;0;0;0;0;0;0;0
30694;JUSSARI;1;2;5022;3487;3343;33;0;0;3343;3487;111
30708;TUNIS;1;0;34;14;14;0;0;0;14;14;0
30716;AMÉRICA DOURADA;1;1;13481;10145;9855;75;0;0;9855;10145;215
30732;ARATACA;1;16;6290;4658;4471;27;0;0;4471;4658;160
30740;VARSÓVIA;1;1;580;313;311;2;0;0;311;313;0
30759;BARRO ALTO;1;2;10946;8663;8339;77;0;0;8339;8663;247
30767;VIENA;1;5;2912;1445;1386;17;0;0;1386;1445;42
30775;BARROCAS;1;1;13725;11282;10802;106;0;0;10802;11282;374
30783;WASHINGTON;1;30;14038;5115;5010;57;0;0;5010;5115;48
30791;BURITIRAMA;1;3;16311;11875;11339;72;0;0;11339;11875;464
30805;WELLINGTON;1;5;2943;458;451;3;0;0;451;458;4
30813;CAPELA DO ALTO ALEGRE;1;1;9814;7526;7048;141;0;0;7048;7526;337
30821;WINDHOEK;1;0;71;40;39;0;0;0;39;40;1
30830;CAPIM GROSSO;1;0;24719;18927;17960;282;0;0;17960;18927;685
30848;XANGAI;1;5;695;200;179;6;0;0;179;200;15
30856;CANUDOS;1;1;13322;10187;9756;62;0;0;9756;10187;369
30864;ZURIQUE;1;18;13718;5965;5690;142;0;0;5690;5965;133
30872;DIAS D'ÁVILA;1;5;53694;42236;39739;812;0;0;39739;42236;1685
30899;FÁTIMA;1;0;15925;12289;11763;148;0;0;11763;12289;378
30902;HARTFORD;1;5;4021;1455;1431;14;0;0;1431;1455;10
30910;FILADÉLFIA;1;0;15677;11677;11192;166;0;0;11192;11677;319
30929;COLOMBO;1;0;7;0;0;0;0;0;0;0;0
30937;GAVIÃO;1;1;4492;3420;3243;50;0;0;3243;3420;127
30953;GUAJERU;1;5;7422;4924;4681;41;0;0;4681;4924;202
30961;FARO;1;9;5516;1822;1777;19;0;0;1777;1822;26
30970;HELIÓPOLIS;1;1;11822;9432;9134;85;0;0;9134;9432;213
30988;SARAJEVO;1;0;11;0;0;0;0;0;0;0;0
30996;JOÃO DOURADO;1;2;19474;14814;14332;122;0;0;14332;14814;360
31003;SANTANA DO SÃO FRANCISCO;1;4;5924;4599;4387;52;0;0;4387;4599;160
31011;AMPARO DE SÃO FRANCISCO;1;1;2680;2232;2153;30;0;0;2153;2232;49
31038;AQUIDABÃ;1;5;16723;13446;12835;142;0;0;12835;13446;469
31054;ARACAJU;1;42;423647;352390;336702;4899;0;0;336702;352390;10789
31070;ARAUÁ;1;7;9370;7456;7169;83;0;0;7169;7456;204
31097;AREIA BRANCA;1;3;14074;11850;11188;229;0;0;11188;11850;433
31119;BARRA DOS COQUEIROS;1;3;25157;19927;19057;328;0;0;19057;19927;542
31135;BREJO GRANDE;1;3;7228;5693;5436;85;0;0;5436;5693;172
31151;BOQUIM;1;5;21507;16946;16006;250;0;0;16006;16946;690
31194;CAMPO DO BRITO;1;0;14823;11801;11193;170;0;0;11193;11801;438
31216;CANHOBA;1;11;4356;3547;3387;36;0;0;3387;3547;124
31232;CANINDÉ DE SÃO FRANCISCO;1;1;23621;17585;16866;180;0;0;16866;17585;539
31259;CAPELA;1;3;26092;20255;19069;372;0;0;19069;20255;814
31275;CARIRA;1;8;16931;13509;12878;151;0;0;12878;13509;480
31291;CARMÓPOLIS;1;0;13015;9836;9338;126;0;0;9338;9836;372
31313;CEDRO DE SÃO JOÃO;1;0;5229;4434;4289;35;0;0;4289;4434;110
31330;CRISTINÁPOLIS;1;1;14080;10697;10271;133;0;0;10271;10697;293
31356;NOSSA SENHORA APARECIDA;1;0;7308;6073;5786;122;0;0;5786;6073;165
31372;CUMBE;1;2;4285;3656;3450;53;0;0;3450;3656;153
31399;DIVINA PASTORA;1;4;4035;3240;3106;28;0;0;3106;3240;106
31410;ESTÂNCIA;1;27;49226;38634;36836;607;0;0;36836;38634;1191
31437;FEIRA NOVA;1;1;5785;4854;4657;40;0;0;4657;4854;157
31453;FREI PAULO;1;0;13137;10758;10254;163;0;0;10254;10758;341
31470;GENERAL MAYNARD;1;3;2922;2350;2243;33;0;0;2243;2350;74
31496;GARARU;1;0;9177;7476;7172;88;0;0;7172;7476;216
31518;GRACCHO CARDOSO;1;0;6041;5112;4913;73;0;0;4913;5112;126
31534;ILHA DAS FLORES;1;3;7499;5668;5428;89;0;0;5428;5668;151
31550;INDIAROBA;1;3;13040;10015;9553;123;0;0;9553;10015;339
31577;ITABAIANA;1;8;72233;61500;57988;1010;0;0;57988;61500;2502
31593;ITABAIANINHA;1;11;30687;25487;24241;385;0;0;24241;25487;861
31615;ITABI;1;0;4540;3723;3544;62;0;0;3544;3723;117
31631;ITAPORANGA D'AJUDA;1;0;28112;22525;21255;410;0;0;21255;22525;860
31658;JAPARATUBA;1;5;14454;11087;10610;137;0;0;10610;11087;340
31674;JAPOATÃ;1;9;11142;8964;8551;147;0;0;8551;8964;266
31690;LAGARTO;1;12;77236;64557;60749;985;0;0;60749;64557;2823
31712;LARANJEIRAS;1;1;22164;17729;16756;310;0;0;16756;17729;663
31739;MACAMBIRA;1;0;6459;5307;5062;87;0;0;5062;5307;158
31755;MALHADA DOS BOIS;1;1;3895;3135;3001;50;0;0;3001;3135;84
31771;MALHADOR;1;13;9965;8292;7910;112;0;0;7910;8292;270
31798;MARUIM;1;4;12872;10273;9771;180;0;0;9771;10273;322
31810;MOITA BONITA;1;1;9387;7797;7131;190;0;0;7131;7797;476
31836;MONTE ALEGRE DE SERGIPE;1;0;11876;9571;9175;103;0;0;9175;9571;293
31852;MURIBECA;1;2;7181;5852;5608;76;0;0;5608;5852;168
31879;NEÓPOLIS;1;23;14090;10780;10335;125;0;0;10335;10780;320
31895;NOSSA SENHORA DA GLÓRIA;1;4;28131;23616;22676;310;0;0;22676;23616;630
31917;NOSSA SENHORA DAS DORES;1;4;20871;17256;16195;366;0;0;16195;17256;695
31933;NOSSA SENHORA DE LOURDES;1;0;5724;4747;4544;41;0;0;4544;4747;162
31950;NOSSA SENHORA DO SOCORRO;1;8;113440;95819;91063;1614;0;0;91063;95819;3142
31976;PACATUBA;1;7;11630;8688;8313;136;0;0;8313;8688;239
31992;PEDRA MOLE;1;1;3202;2678;2551;33;0;0;2551;2678;94
32018;PEDRINHAS;1;0;7452;5748;5468;75;0;0;5468;5748;205
32034;PINHÃO;1;1;5477;4499;4291;73;0;0;4291;4499;135
32050;PIRAMBU;1;2;8338;6338;6068;111;0;0;6068;6338;159
32077;POÇO REDONDO;1;1;21568;16574;15837;187;0;0;15837;16574;550
32093;POÇO VERDE;1;3;19120;15221;14548;192;0;0;14548;15221;481
32115;PORTO DA FOLHA;1;4;23452;18885;17975;317;0;0;17975;18885;593
32131;PROPRIÁ;1;0;19722;15989;15366;222;0;0;15366;15989;401
32158;RIACHÃO DO DANTAS;1;9;17291;14209;13407;222;0;0;13407;14209;580
32174;RIACHUELO;1;1;8103;6476;6188;95;0;0;6188;6476;193
32190;RIBEIRÓPOLIS;1;5;14389;11931;11235;210;0;0;11235;11931;486
32212;ROSÁRIO DO CATETE;1;0;8615;6753;6421;93;0;0;6421;6753;239
32239;SALGADO;1;3;16838;13979;13219;217;0;0;13219;13979;543
32255;SANTA LUZIA DO ITANHY;1;3;11444;8555;8037;145;0;0;8037;8555;373
32298;SANTA ROSA DE LIMA;1;3;4124;3460;3261;59;0;0;3261;3460;140
32310;SANTO AMARO DAS BROTAS;1;6;9813;7263;6967;94;0;0;6967;7263;202
32336;SÃO CRISTÓVÃO;1;7;58637;49559;46991;833;0;0;46991;49559;1735
32352;SÃO DOMINGOS;1;0;8242;6238;5848;103;0;0;5848;6238;287
32379;SÃO FRANCISCO;1;0;3519;2908;2793;24;0;0;2793;2908;91
32395;SÃO MIGUEL DO ALEIXO;1;7;3972;3213;3034;50;0;0;3034;3213;129
32417;SIMÃO DIAS;1;14;35443;29257;27492;457;0;0;27492;29257;1308
32433;SIRIRI;1;1;6671;5413;5196;87;0;0;5196;5413;130
32450;TELHA;1;0;3522;2988;2878;41;0;0;2878;2988;69
32476;TOBIAS BARRETO;1;14;40736;33485;32162;342;0;0;32162;33485;981
32492;TOMAR DO GERU;1;2;9874;7564;7076;129;0;0;7076;7564;359
32514;UMBAÚBA;1;3;18811;14797;14023;257;0;0;14023;14797;517
33014;ABAÍRA;1;2;7181;5460;5057;97;0;0;5057;5460;306
33030;ABARÉ;1;0;14591;11965;11526;95;0;0;11526;11965;344
33057;ACAJUTIBA;1;3;12237;9222;8791;109;0;0;8791;9222;322
33065;ADUSTINA;1;1;11850;9681;9207;116;0;0;9207;9681;358
33073;ÁGUA FRIA;1;17;13061;9756;9061;140;0;0;9061;9756;555
33090;ÉRICO CARDOSO;1;4;8832;6392;5942;96;0;0;5942;6392;354
33111;AIQUARA;1;6;4184;3126;2969;34;0;0;2969;3126;123
33138;ALAGOINHAS;1;23;112002;89740;84641;1708;0;0;84641;89740;3391
33154;ALCOBAÇA;1;2;18832;13528;12979;167;0;0;12979;13528;382
33170;ALMADINA;1;14;5157;3649;3485;27;0;0;3485;3649;137
33197;AMARGOSA;1;3;28896;22059;20923;342;0;0;20923;22059;794
33219;AMÉLIA RODRIGUES;1;0;19792;15717;14904;270;0;0;14904;15717;543
33235;ANAGÉ;1;18;19720;14880;14056;137;0;0;14056;14880;687
33251;ANDARAÍ;1;1;10764;7772;7296;81;0;0;7296;7772;395
33260;ANDORINHA;1;5;12446;10166;9761;100;0;0;9761;10166;305
33278;ANGICAL;1;9;12884;10143;9782;70;0;0;9782;10143;291
33294;ANGUERA;1;7;9349;7449;7105;99;0;0;7105;7449;245
33316;ANTAS;1;3;10985;8465;8125;77;0;0;8125;8465;263
33332;ANTÔNIO CARDOSO;1;2;11270;9497;9155;85;0;0;9155;9497;257
33359;ANTÔNIO GONÇALVES;1;9;8815;6769;6491;65;0;0;6491;6769;213
33375;APORÁ;1;2;14294;10489;9941;135;0;0;9941;10489;413
33383;ARAÇÁS;1;0;10142;8046;7652;108;0;0;7652;8046;286
33391;ARACATU;1;3;11976;10246;9738;156;0;0;9738;10246;352
33405;APUAREMA;1;1;5967;4711;4440;45;0;0;4440;4711;226
